SMILES,TITLE,dockvalent_id,number_of_overlapping_fragments,overlapping_fragments,overlap_score
CN1CCN(CN(C(=O)Nc2cccnc2)c2cccc(c2)C=[NH2])CC1,JOR-UNI-61e-14,1766_NIT.0,0,,1075.2443678154957
C(=[NH2])c1cccc(c1)N(CCN1CCOCC1)C(=O)Nc1cccnc1,JOR-UNI-61e-16,1768_NIT.0,0,,1075.577306777307
CCNc1ncc(cc1N(CCN1CCOCC1)C(=O)Nc1cccnc1)C=[NH2],JOR-UNI-61e-17,1769_NIT.0,0,,1150.5529075987388
C(=[NH2])c1cccc(c1)N(CCC1CCCCC1)C(=O)Nc1cccnc1,JOR-UNI-61e-18,1770_NIT.0,0,,1134.7795489008847
CCNc1ncc(cc1N(CCC1CCCCC1)C(=O)Nc1cccnc1)C=[NH2],JOR-UNI-61e-19,1771_NIT.0,0,,1043.4433390999948
C(=[NH2])c1cccc(c1)N(CC1CCCCC1)C(=O)Nc1cccnc1,JOR-UNI-61e-20,1772_NIT.0,0,,1410.1463373139356
CCNc1ncc(cc1N(CC1CCCCC1)C(=O)Nc1cccnc1)C=[NH2],JOR-UNI-61e-21,1773_NIT.0,0,,912.0762307273236
CC1CCN(CN(C(=O)Nc2cccnc2)c2cccc(c2)C=[NH2])CC1,JOR-UNI-61e-22,1774_NIT.0,0,,1092.2929769626567
CCNc1ncc(cc1N(CN1CCC(C)CC1)C(=O)Nc1cccnc1)C=[NH2],JOR-UNI-61e-23,1775_NIT.0,0,,1130.7130526871365
CCNc1ncc(cc1N(CCN1CCC(O)CC1)C(=O)Nc1cccnc1)C=[NH2],JOR-UNI-61e-25,1777_NIT.0,0,,1015.0896414896234
C(=[NH2])c1cccc(c1)N(CCN1CC[NH2+]CC1)C(=O)Nc1cccnc1,JOR-UNI-61e-26,1778_NIT.0,0,,978.3739550094284
CCNc1ncc(cc1N(CCN1CC[NH2+]CC1)C(=O)Nc1cccnc1)C=[NH2],JOR-UNI-61e-27,1779_NIT.0,0,,1148.468522191088
C[NH+]1CCN(CCN(C(=O)Nc2cccnc2)c2cccc(c2)C=[NH2])CC1,JOR-UNI-61e-28,1780_NIT.0,0,,1071.2011193344288
CCNc1ncc(cc1N(CCN1CC[NH+](C)CC1)C(=O)Nc1cccnc1)C=[NH2],JOR-UNI-61e-29,1781_NIT.0,0,,1156.3792749433258
C(=[NH2])c1cccc(c1)N(CC[NH+]1CCCCC1)C(=O)Nc1cccnc1,JOR-UNI-61e-30,1782_NIT.0,0,,1034.9193083464531
CCNc1ccc(C=[NH2])c2ccc(cc12)S(=O)(=O)N,PET-SGC-606-1,1798_NIT.0,0,,1223.1737445919189
C(=[NH2])c1ccc(NCNCCO[C@H]2C[NH2+]C[C@H]2NC(=O)Nc2cccnc2)nc1,MAK-UNK-51b-1,1942_NIT.0,0,,618.358825933023
CCNc1cc(NC(=O)[C@H](C)NC(=O)Nc2cccnc2)c(cn1)C=[NH2],MAK-UNK-51b-2,1943_NIT.0,0,,1154.2058945354815
CCNc1cc(NC(=O)CNC(=O)Nc2cccnc2)c(cn1)C=[NH2],MAK-UNK-51b-3,1944_NIT.0,0,,1201.06499195996
CCNc1ncc(cc1NCc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1)C=[NH2],MAK-UNK-148-4,2522_NIT.0,0,,641.5691256853506
CC[C@@H](NCc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1)c1ccc(cn1)C=[NH2],MAK-UNK-148-6,2524_NIT.0,0,,964.2885541447353
C[C@@H](NCc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1)Nc1ccc(cn1)C=[NH2],MAK-UNK-148-7,2525_NIT.0,0,,618.4143449375223
Fc1ccccc1c1cc(C[NH2+]CCNc2ccc(cn2)C=[NH2])cn1S(=O)(=O)c1cccnc1,MAK-UNK-148-8,2526_NIT.0,0,,502.8833016549969
C[C@H](CNc1ccc(cn1)C=[NH2])Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-148-9,2527_NIT.0,0,,599.9989942171871
C[NH2+][C@H](CNc1ccc(cn1)C=[NH2])c1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-148-10,2528_NIT.0,0,,493.0800957497594
C[NH2+]Cc1c(CNc2ccc(cn2)C=[NH2])n(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-148-12,2530_NIT.0,0,,981.1210298607193
C[NH2+]CC1=C[C@@](CNc2ccc(cn2)C=[NH2])(C(=C1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-148-13,2531_NIT.0,0,,1216.976976107976
C[NH2+]Cc1cn(c(c1)c1ccccc1F)[S@](=O)(=CCNc1ccc(cn1)C=[NH2])c1cccnc1,MAK-UNK-148-14,2532_NIT.0,0,,765.7420130035083
CNC(=O)[C@@H](CCN1CCN(CC1)C(=O)C)Nc1cscc1,MAK-UNK-e4a-2,270_NCL.0,0,,799.4338342872154
CNC(=O)[C@@H](CCN1CCN(CC1)C(=O)CC)Nc1cscc1,MAK-UNK-e4a-2,270_NCL2ACR.0,0,,1243.1093163350909
CC(=O)N1CCN(Cc2cc(NC(=O)c3cnc(Cc4cscc4)s3)ccc2)CC1,MAK-UNK-e4a-8,276_NCL.0,0,,975.9889883675728
CCC(=O)N1CCN(Cc2cc(NC(=O)c3cnc(Cc4cscc4)s3)ccc2)CC1,MAK-UNK-e4a-8,276_NCL2ACR.0,0,,1169.1702787686775
O[C@@H](C[N@@H+]1CC[C@@H](O)CC1)[C@H](O)N1CCN(CC1)C(=O)C,MAK-UNK-e4a-12,280_NCL.0,0,,698.0703189579671
O[C@@H](C[N@@H+]1CC[C@@H](O)CC1)[C@H](O)N1CCN(CC1)C(=O)CC,MAK-UNK-e4a-12,280_NCL2ACR.0,0,,1311.1800537064082
[NH3+][C@@H](CCN1CCN(CC1)C(=O)C)N1CC[C@@H](O)CC1,MAK-UNK-e4a-13,281_NCL.0,0,,1325.2272961218378
[NH3+][C@@H](CCN1CCN(CC1)C(=O)CC)N1CC[C@@H](O)CC1,MAK-UNK-e4a-13,281_NCL2ACR.0,0,,1103.9780801736836
CN(CN1CCC(O)CC1)CN1CCN(CC1)C(=O)C,MAK-UNK-e4a-14,282_NCL.0,0,,1227.3355644136884
CN(CN1CCC(O)CC1)CN1CCN(CC1)C(=O)CC,MAK-UNK-e4a-14,282_NCL2ACR.0,0,,1041.856138048338
Cc1cc(CN2CCN(CC2)C(=O)C)ccc1[C@@H]1O[C@@H](CO)[C@@H](OCN2CC[C@@H](O)CC2)[C@H]1O,MAK-UNK-e4a-19,287_NCL.0,0,,520.7672909926857
Cc1cc(CN2CCN(CC2)C(=O)CC)ccc1[C@@H]1O[C@@H](CO)[C@@H](OCN2CC[C@H](O)CC2)[C@H]1O,MAK-UNK-e4a-19,287_NCL2ACR.0,0,,685.9992206856701
CC(=O)N1CCN(Cc2ncc(Cc3cscc3)s2)CC1,MAK-UNK-e4a-20,288_NCL.0,1,x0734,1681.399802420659
CCC(=O)N1CCN(Cc2ncc(Cc3cscc3)s2)CC1,MAK-UNK-e4a-20,288_NCL2ACR.0,0,,1481.499725069682
CC(=O)N1CCN(Cc2cnc(Cc3cscc3)s2)CC1,MAK-UNK-e4a-21,289_NCL.0,1,x1380,1603.37150532319
CCC(=O)N1CCN(Cc2cnc(Cc3cscc3)s2)CC1,MAK-UNK-e4a-21,289_NCL2ACR.0,0,,1338.7024716513158
Nc1nc(CN2CCN(CC2)C(=O)C)ncc1Cc1cscc1,MAK-UNK-e4a-22,290_NCL.0,0,,941.500543368785
Nc1nc(CN2CCN(CC2)C(=O)CC)ncc1Cc1cscc1,MAK-UNK-e4a-22,290_NCL2ACR.0,0,,1259.0729531741372
CNc1nc(CN2CCN(CC2)C(=O)C)ncc1c1cscc1,MAK-UNK-e4a-23,291_NCL.0,0,,1407.1069243430625
CNc1nc(CN2CCN(CC2)C(=O)CC)ncc1c1cscc1,MAK-UNK-e4a-23,291_NCL2ACR.0,0,,1062.1570081661253
C[C@@H]1CC[C@@H](OCc2cscc2)[C@H](C[NH+]2CCN(CC2)C(=O)CC)C1,MAK-UNK-e4a-24,292_NCL2ACR.0,0,,1162.0602357640782
Cc1nc(CN2CCN(CC2)C(=O)C)c(CCCc2cscc2)c(=O)[nH]1,MAK-UNK-e4a-25,293_NCL.0,0,,1059.774135801728
Cc1nc(CN2CCN(CC2)C(=O)CC)c(CCCc2cscc2)c(=O)[nH]1,MAK-UNK-e4a-25,293_NCL2ACR.0,0,,1175.0356125086187
Cc1cccc(CN2CCN(CC2)C(=O)C)c1C(=O)N1CCC(O)CC1,MAK-UNK-e4a-26,294_NCL.0,0,,966.5233112175432
Cc1cccc(CN2CCN(CC2)C(=O)CC)c1C(=O)N1CCC(O)CC1,MAK-UNK-e4a-26,294_NCL2ACR.0,0,,1079.721652982717
Cc1nc(CN2CCN(CC2)C(=O)C)c(NCc2cccc(O)c2)c(=O)[nH]1,MAK-UNK-e4a-27,295_NCL.0,0,,1495.02086071052
Cc1nc(CN2CCN(CC2)C(=O)CC)c(NCc2cccc(O)c2)c(=O)[nH]1,MAK-UNK-e4a-27,295_NCL2ACR.0,0,,1035.736920534161
CS(=O)(=O)NCC[C@H]1[C@@H]2[NH2+]C[C@H](CCNC(=O)CC)[C@@H]2C[C@@H](F)C1,SAM-UNK-903-2,1206_ACL2ACR.0,0,,590.703850601295
CS(=O)(=O)NCC[C@@H]1[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2C[C@H](F)C1,SAM-UNK-903-2,1206_ACL.0,0,,502.64658926628687
Fc1ccccc1c1cc(C[NH2+]CC(=O)N2C[C@@H](c3ccccc3)c3ccccc3C2)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-2,1607_NCL.0,0,,1170.3444095270438
Fc1ccccc1c1cc(CN[C@H]2N(C[C@H](c3ccccc3)c3ccccc23)C(=O)C)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-5,1610_NCL.0,0,,1180.9340808178188
Fc1ccccc1c1cc(CN[C@H]2N(C[C@H](c3ccccc3)c3ccccc23)C(=O)CC)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-5,1610_NCL2ACR.0,0,,946.1035893524307
Fc1ccccc1c1cc(CN[C@@]2(CN(Cc3ccccc23)C(=O)CC)c2ccccc2)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-6,1611_NCL2ACR.0,0,,710.2948724934337
Fc1ccccc1c1cc(CNc2c3CN(C[C@H](c4ccccc4)c3ccc2)C(=O)C)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-8,1613_NCL.0,0,,1261.1323639879513
Fc1ccccc1c1cc(CNc2c3CN(C[C@H](c4ccccc4)c3ccc2)C(=O)CC)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-8,1613_NCL2ACR.0,0,,818.9512682926165
Fc1ccccc1c1cc(CNc2ccc3[C@H](CN(Cc3c2)C(=O)C)c2ccccc2)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-9,1614_NCL.0,0,,1035.4131314122003
Fc1ccccc1c1cc(CNc2ccc3[C@H](CN(Cc3c2)C(=O)CC)c2ccccc2)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-9,1614_NCL2ACR.0,0,,928.853685133106
Fc1ccccc1c1cc(CNc2ccc3CN(C[C@H](c4ccccc4)c3c2)C(=O)CC)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-10,1615_NCL2ACR.0,0,,822.5795118199751
Fc1ccccc1c1cc(CNc2c3[C@H](CN(Cc3ccc2)C(=O)C)c2ccccc2)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-11,1616_NCL.0,0,,1048.4169992277043
Fc1ccccc1c1cc(CNc2c3[C@H](CN(Cc3ccc2)C(=O)CC)c2ccccc2)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-11,1616_NCL2ACR.0,0,,1330.037867776839
Fc1ccccc1c1cc(CNc2ccccc2[C@H]2CN(Cc3ccccc23)C(=O)C)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-12,1617_NCL.0,0,,636.6812874508479
Fc1ccccc1c1cc(CNc2ccccc2[C@H]2CN(Cc3ccccc23)C(=O)CC)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-12,1617_NCL2ACR.0,0,,910.4229682677583
Fc1ccccc1c1cc(CNc2cc(ccc2)[C@H]2CN(Cc3ccccc23)C(=O)C)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-13,1618_NCL.0,0,,1075.077909584092
Fc1ccccc1c1cc(CNc2cc(ccc2)[C@H]2CN(Cc3ccccc23)C(=O)CC)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-13,1618_NCL2ACR.0,0,,764.2589711740708
Fc1ccccc1c1cc(CNc2ccc(cc2)[C@H]2CN(Cc3ccccc23)C(=O)C)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-14,1619_NCL.0,0,,1122.9688936233304
Fc1ccccc1c1cc(CNc2ccc(cc2)[C@H]2CN(Cc3ccccc23)C(=O)CC)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-14,1619_NCL2ACR.0,0,,733.807200996857
C[NH2+][C@@H](C(=O)N1C[C@@H](c2ccccc2)c2ccccc2C1)c1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-702-20,1625_NCL.0,0,,1142.1978784310033
C[NH2+][C@@](C)(C(=O)N1C[C@@H](c2ccccc2)c2ccccc2C1)c1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-702-20,1625_NCL2ACR.0,0,,1414.2710181350747
N[C@@H](CN1CCN(CC1)C(=O)C)C(=O)Nc1cscc1,MAK-UNK-e4a-1,269_NCL.1,0,,1188.50335004135
N[C@@H](CN1CCN(CC1)C(=O)CC)C(=O)Nc1cscc1,MAK-UNK-e4a-1,269_NCL2ACR.1,0,,1610.2290511827744
O[C@@H]1CC[N@@H+](CC(=O)CSCc2cccc(CN3CCN(CC3)C(=O)C)c2)CC1,MAK-UNK-e4a-7,275_NCL.1,0,,846.1323768460263
O[C@@H]1CC[N@@H+](CC(=O)CSCc2cccc(CN3CCN(CC3)C(=O)CC)c2)CC1,MAK-UNK-e4a-7,275_NCL2ACR.1,0,,841.9873398745665
Cc1cc(CN2CCN(CC2)C(=O)C)ccc1NCCNCN1CCC(O)CC1,MAK-UNK-e4a-18,286_NCL.1,0,,909.8629102947107
Cc1cc(CN2CCN(CC2)C(=O)CC)ccc1NCCNCN1CCC(O)CC1,MAK-UNK-e4a-18,286_NCL2ACR.1,0,,945.1215401284436
C[C@@H]1CC[C@@H](OCc2cscc2)[C@H](CN2CCN(CC2)C(=O)C)C1,MAK-UNK-e4a-24,292_NCL.1,0,,928.8440350341548
Fc1ccccc1c1cc(CN[C@H](C)C(=O)N2C[C@@H](c3ccccc3)c3ccccc3C2)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-2,1607_NCL2ACR.1,0,,1254.6559911417048
Fc1ccccc1c1cc(CN[C@@H]2[C@@H](c3ccccc3)c3ccccc3CN2C(=O)C)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-7,1612_NCL.1,0,,1347.5130137189485
Fc1ccccc1c1cc(CN[C@@H]2[C@@H](c3ccccc3)c3ccccc3CN2C(=O)CC)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-7,1612_NCL2ACR.1,0,,954.1916553945264
CCC(=O)N(C(=O)Nc1ccccc1)c1cccnc1,DAR-DIA-fc9-9,31_ACL2ACR.0,1,x1412,1661.1542668768304
CC(=O)N(C(=O)Nc1ccccc1)c1cccnc1,DAR-DIA-fc9-9,31_ACL.0,2,"x1420,x1392",2165.652277890338
CC(=O)NCC[C@@H]1C[NH2+][C@@H]2CC[C@H](C[C@H]12)C=[NH2],MAT-GIT-dea-1,352_NIT.0,0,,1238.5381520982319
Cc1cccc(CC(=O)Nc2cccnc2Cl)c1NC(=O)CC,AGN-NEW-cce-1,518_ACR.0,0,,1513.2023832783368
Cc1ncccc1NC(=O)Cc1cccc(Cl)c1NC(=O)CC,AGN-NEW-cce-2,519_ACR.0,0,,1616.3147200978422
Cc1ccc(C)c(NC(=O)CC)c1CC(=O)Nc1cccnc1Cl,AGN-NEW-cce-3,520_ACR.0,0,,1417.0721104528573
Cc1cccc(CC(=O)Nc2cccnc2C=N)c1,AGN-NEW-c7b-3,578_NIT.0,0,,1525.648506545864
CS(=O)(=O)NCC[C@H]1[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2C[C@@H](F)C1,TAM-UNI-c14-1,652_ACL.0,0,,907.8692743111211
C(=[NH2])c1ncc(cc1C(=O)Nc1cccnc1)N1CCCOCC1,JOH-UNI-abd-2,1002_NIT.0,0,,1251.3332671654327
C(=[NH2])c1ncc(cc1c1ncco1)N1CCCOCC1,JOH-UNI-abd-4,1004_NIT.0,1,x0734,1476.8419384167637
COc1nc(CN(C(=O)Nc2c(CCNC(=O)CC)c(C)cnc2C=C)c2cc(C)ccn2)nc(F)n1,AGN-NEW-9d2-1,1085_ACL2ACR.0,0,,1330.8988106456611
COc1nc(CN(C(=O)Nc2c(CCNC(=O)C)c(C)cnc2C=C)c2cc(C)ccn2)nc(F)n1,AGN-NEW-9d2-1,1085_ACL.0,0,,1037.7694344947722
COc1nc(CN(C(=O)Nc2c(CCNC(=O)CC)c(C)cnc2C=C)c2cc(C)ccn2)ncn1,AGN-NEW-9d2-3,1087_ACL2ACR.0,0,,1127.6938415572833
COc1nc(CN(C(=O)Nc2c(CCNC(=O)C)c(C)cnc2C=C)c2cc(C)ccn2)ncn1,AGN-NEW-9d2-3,1087_ACL.0,0,,985.9342088557353
FS(=O)(=O)Cc1ccccc1[C@@H](NC(=O)CC)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CCl,JIA-UNI-997-2,1139_ACL2ACR.0,0,,1042.0867481215107
FS(=O)(=O)Cc1ccccc1[C@@H](NC(=O)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CCl,JIA-UNI-997-2,1139_ACL.0,0,,1262.8419521929898
FS(=O)(=O)Cc1ccccc1[C@@H](NC(=O)CC)C(=O)N[C@@H](Cc1cccnc1)C(=O)CCl,JIA-UNI-997-3,1140_ACL2ACR.0,0,,1654.371701349191
FS(=O)(=O)Cc1ccccc1[C@@H](NC(=O)C)C(=O)N[C@@H](Cc1cccnc1)C(=O)CCl,JIA-UNI-997-3,1140_ACL.0,0,,1341.0035268761662
Cc1ccnc(F)c1NS(=O)(=O)CCNC(=O)c1cccs1,AGN-NEW-953-1,1181_SUL.0,0,,1517.5295005009796
CC(C)C(=O)NCCS(=O)(=O)Nc1c(F)nccc1C,AGN-NEW-953-3,1183_SUL.0,0,,1452.3084127904815
Cc1ccnc(F)c1NS(=O)(=O)CCNC(=O)C1CCCC1,AGN-NEW-953-4,1184_SUL.0,0,,1611.2851058374656
Cc1ccncc1NS(=O)(=O)CCNC(=O)c1cccs1,AGN-NEW-953-5,1185_SUL.0,0,,1470.5028555709769
Fc1ccc(NC(=[NH2])NCN2CCN(CC2)C(=O)CC)cc1,ISA-SCH-8e9-2,1268_ACL2ACR.0,0,,522.6914039004918
Fc1ccc(NC(=[NH2])NCN2CCN(CC2)C(=O)C)cc1,ISA-SCH-8e9-2,1268_ACL.0,0,,641.3371560408034
CCC(=O)N1CCN(CNC(=[NH2])Nc2csc(Cl)c2)CC1,ISA-SCH-8e9-3,1269_ACL2ACR.0,0,,998.588090593798
CC(=O)N1CCN(CNC(=[NH2])Nc2csc(Cl)c2)CC1,ISA-SCH-8e9-3,1269_ACL.0,0,,1111.4023811977436
Cc1cc(Cl)cc(c1)N1C[C@H](CN(C1=O)c1cnccc1C)NC(=O)CC,AGN-NEW-63f-1,1723_ACR.0,0,,1350.9921055936818
Cc1cc(F)cc(c1)N1C[C@H](CN(C1=O)c1cnccc1C)NC(=O)CC,AGN-NEW-63f-2,1724_ACR.0,0,,1459.235278955537
O[C@@H]1CC[N@@H+](CCN(C(=O)Nc2cccnc2)c2cc(ccc2)C=[NH2])CC1,JOR-UNI-61e-24,1776_NIT.0,0,,585.4178974018928
Cc1ccnc(c1)N(CCC1CN(C1)C(=O)CC)C(=O)Nc1c(C)ncc(C)c1CCN1CCOCC1,AGN-NEW-5f0-1,1805_ACR.0,0,,328.44276124306117
CCC(=O)NCCOc1ccccc1NC(=O)Nc1cccnc1,BAR-COM-569-2,1900_ACL2ACR.0,0,,616.5606149156497
CC(=O)NCCOc1ccccc1NC(=O)Nc1cccnc1,BAR-COM-569-2,1900_ACL.0,0,,917.4880252396248
C1NC(=C)N(c2cccnc2)C(=O)[C@@H]1c1cccc(Br)c1,NIM-UNI-534-1,1913_ACR.0,0,,1825.689560068051
C[C@H]1COCCN1c1ccc(nc1)C=[NH2],JOH-UNI-522-1,1925_NIT.0,1,x0734,1681.9534230426596
C[C@H]1OCCN([C@@H]1C)c1ccc(nc1)C=[NH2],JOH-UNI-522-2,1926_NIT.0,0,,1465.4418556111345
C[C@H]1C[NH2+]CCN1c1ccc(nc1)C=[NH2],JOH-UNI-522-3,1927_NIT.0,0,,806.7404812755908
C[C@H]1C[N@@H+](C)CCN1c1ccc(nc1)C=[NH2],JOH-UNI-522-4,1928_NIT.0,0,,887.39215361829
C[C@H]1[NH2+]CCN([C@@H]1C)c1ccc(nc1)C=[NH2],JOH-UNI-522-5,1929_NIT.0,0,,1385.1515084083194
C[C@H]1[C@H](C)[N@@H+](C)CCN1c1ccc(nc1)C=[NH2],JOH-UNI-522-6,1930_NIT.0,0,,1419.8808499263364
C[C@H]1[NH2+]CCN([C@@H]1C)c1cnc(C=[NH2])c(c1)C(=O)Nc1ccccc1,JOH-UNI-522-7,1931_NIT.0,0,,1096.8440123807864
C[C@@H]1CN(CC[NH2+]1)c1cnc(C=[NH2])c(c1)C(=O)Nc1ccccc1,JOH-UNI-522-8,1932_NIT.0,0,,1149.6054567701606
C(=[NH2])c1ncc(cc1C(=O)Nc1ccccc1)N1CCOCC1,JOH-UNI-522-10,1934_NIT.0,0,,1295.6217710981234
C[C@@H]1CN(CCO1)c1cnc(C=[NH2])c(c1)C(=O)Nc1ccccc1,JOH-UNI-522-11,1935_NIT.0,1,x0734,1880.9404913859876
C[C@H]1COCCN1c1cnc(C=[NH2])c(c1)C(=O)Nc1ccccc1,JOH-UNI-522-12,1936_NIT.0,0,,1881.0295357956647
C[C@H]1OCCN([C@@H]1C)c1cnc(C=[NH2])c(c1)C(=O)Nc1ccccc1,JOH-UNI-522-13,1937_NIT.0,0,,1896.225858283711
Nc1c(cnn1c1ccccc1NC(=O)Cc1n[nH]cc1)C=[NH2],BAR-COM-4e0-14,1959_NIT.0,0,,1587.007371639421
CCC(=O)N1CCC[C@H]1C(=O)NC[C@H](NC(=O)Cn1cncn1)c1ccccc1,BAR-COM-4e0-59,2004_ACL2ACR.0,0,,1100.9415414353557
CC(=O)N1CCC[C@H]1C(=O)NC[C@H](NC(=O)Cn1cncn1)c1ccccc1,BAR-COM-4e0-59,2004_ACL.0,0,,1232.9349237591816
CCC(=O)N1CCN[C@H]2NC(=O)N([C@@H]12)c1cccnc1,NIM-UNI-36e-1,2138_ACL2ACR.0,2,"x1420,x1392",2045.4251553095007
CC(=O)N1CCN[C@H]2NC(=O)N([C@@H]12)c1cccnc1,NIM-UNI-36e-1,2138_ACL.0,1,x1374,2170.628165967547
CCC(=O)N1CCN(Cc2ccccc2)[C@H]2NC(=O)N([C@@H]12)c1cccnc1,NIM-UNI-36e-2,2139_ACL2ACR.0,0,,1979.6232718845667
CC(=O)N1CCN(Cc2ccccc2)[C@H]2NC(=O)N([C@@H]12)c1cccnc1,NIM-UNI-36e-2,2139_ACL.0,0,,1824.7875701622863
C(=[NH2])c1ccc(NCc2ccccc2NC(=O)Nc2cccnc2)nc1,MAK-UNK-30a-1,2236_NIT.0,0,,987.9002249423544
C(=[NH2])c1ccc(NCc2ccc(NC(=O)Nc3ccccc3)cn2)nc1,MAK-UNK-30a-2,2237_NIT.0,0,,1005.043467834622
C(=[NH2])c1ccc(NCc2cncc(NC(=O)Nc3ccccc3)c2)nc1,MAK-UNK-30a-3,2238_NIT.0,0,,1211.9167875117005
C(=[NH2])c1ccc(NCc2ccncc2NC(=O)Nc2ccccc2)nc1,MAK-UNK-30a-4,2239_NIT.0,0,,743.3008120145598
C(=[NH2])c1ccc(NCc2cccc(NC(=O)Nc3cccnc3)c2)nc1,MAK-UNK-30a-6,2241_NIT.0,0,,948.1785300101559
C(=[NH2])c1ccc(NCc2ccc(NC(=O)Nc3cccnc3)cc2)nc1,MAK-UNK-30a-7,2242_NIT.0,0,,703.7255060712124
C(=[NH2])c1ccc(Nc2ncccc2NC(=O)Nc2ccccc2)nc1,MAK-UNK-30a-10,2245_NIT.0,0,,645.8607251970225
C(=[NH2])c1ccc(Nc2cccc(NC(=O)Nc3cccnc3)c2)nc1,MAK-UNK-30a-11,2246_NIT.0,0,,751.0390396983597
C(=[NH2])c1ccc(Nc2ccc(NC(=O)Nc3cccnc3)cc2)nc1,MAK-UNK-30a-12,2247_NIT.0,0,,984.8395999908439
C(=[NH2])c1ccc(Nc2ccccc2NC(=O)Nc2cccnc2)nc1,MAK-UNK-30a-14,2249_NIT.0,1,x1336,1585.9399294517002
C(=[NH2])c1ccc(Nc2ccncc2NC(=O)Nc2ccccc2)nc1,MAK-UNK-30a-15,2250_NIT.0,0,,764.7875362775882
C(=[NH2])c1ccc(Nc2cncc(NC(=O)Nc3ccccc3)c2)nc1,MAK-UNK-30a-16,2251_NIT.0,0,,1160.3526521700055
C(=[NH2])c1ccc(Nc2ccc(NC(=O)Nc3ccccc3)cn2)nc1,MAK-UNK-30a-17,2252_NIT.0,0,,946.0451019049252
C(=[NH2])C1(CCc2cccc(NC(=O)Nc3cccnc3)c2)CCC1,BAR-COM-21d-7,2381_NIT.0,0,,1152.6521973217652
CC(=O)N1Cc2ccccc2[C@@H]([C@H]1Cc1cccnc1)c1ccccc1,DAV-CRI-1c7-1,2466_NCL.0,0,,1507.501328398143
CCC(=O)N1Cc2ccccc2[C@@H]([C@H]1Cc1cccnc1)c1ccccc1,DAV-CRI-1c7-1,2466_NCL2ACR.0,0,,1591.347410037879
CC(=O)N1Cc2ccccc2[C@@H]([C@H]1Nc1cccnc1)c1ccccc1,DAV-CRI-1c7-2,2467_NCL.0,0,,1557.9655089827952
CCC(=O)N1Cc2ccccc2[C@@H]([C@H]1Nc1cccnc1)c1ccccc1,DAV-CRI-1c7-2,2467_NCL2ACR.0,0,,1669.7676085387222
CC(=O)N1Cc2ccccc2[C@@H]([C@H]1C#Cc1cccnc1)c1ccccc1,DAV-CRI-1c7-3,2468_NCL.0,0,,1396.424693227994
CCC(=O)N1Cc2ccccc2[C@@H]([C@H]1C#Cc1cccnc1)c1ccccc1,DAV-CRI-1c7-3,2468_NCL2ACR.0,0,,1471.4727605195453
CC(=O)N1Cc2ccccc2[C@@H]([C@H]1Cc1cccnc1)c1cccc(Cl)c1,DAV-CRI-1c7-4,2469_NCL.0,0,,1498.7402952152634
CCC(=O)N1Cc2ccccc2[C@@H]([C@H]1Cc1cccnc1)c1cccc(Cl)c1,DAV-CRI-1c7-4,2469_NCL2ACR.0,0,,1462.5218096103204
Cc1ccccc1[C@H]1[C@H](Cc2cccnc2)N(Cc2ccccc12)C(=O)C,DAV-CRI-1c7-5,2470_NCL.0,0,,1728.7212241610016
Cc1ccccc1[C@H]1[C@H](Cc2cccnc2)N(Cc2ccccc12)C(=O)CC,DAV-CRI-1c7-5,2470_NCL2ACR.0,0,,1377.283893268072
