SMILES,TITLE,dockvalent_id,number_of_overlapping_fragments,overlapping_fragments,overlap_score,scaffold,scaffold_generic
F[C@H]1CC[C@H]2[NH2+]C[C@@H]([C@H](CNC(=O)C)N3CCN(CC3)C(=O)C[C@H]3C[NH2+][C@H]4NCCC[C@@H]34)[C@H]2C1,MAK-UNK-105-1,2576_ACL.0,0,,788.8618023358789,O=C(CC1C[NH2+]C2NCCCC12)N1CCN(CC2C[NH2+]C3CCCCC23)CC1,CC(CC1CCC2CCCCC21)C1CCC(CC2CCC3CCCCC32)CC1
F[C@@H]1CC[C@@H]2[NH2+]C[C@H](C[C@H](NC(=O)CC)N3CCN(CC3)C(=O)C[C@@H]3C[NH2+][C@H]4NCCC[C@@H]34)[C@@H]2C1,MAK-UNK-105-2,2577_ACL2ACR.0,0,,997.3684113140024,O=C(CC1C[NH2+]C2NCCCC12)N1CCN(CCC2C[NH2+]C3CCCCC23)CC1,CC(CC1CCC2CCCCC21)C1CCC(CCC2CCC3CCCCC32)CC1
F[C@H]1CC[C@H]2[NH2+]C[C@@H](C[C@H](NC(=O)C)N3CCN(CC3)C(=O)C[C@H]3C[NH2+][C@H]4NCCC[C@@H]34)[C@H]2C1,MAK-UNK-105-2,2577_ACL.0,0,,1129.509194459184,O=C(CC1C[NH2+]C2NCCCC12)N1CCN(CCC2C[NH2+]C3CCCCC23)CC1,CC(CC1CCC2CCCCC21)C1CCC(CCC2CCC3CCCCC32)CC1
F[C@H]1CC[C@H]2[NH2+][C@H](N3CCN(CC3)C(=O)C[C@@H]3C[NH2+][C@H]4NCCC[C@@H]34)[C@H](CCNC(=O)CC)[C@@H]2C1,MAK-UNK-105-10,2585_ACL2ACR.0,0,,848.2731122495204,O=C(CC1C[NH2+]C2NCCCC12)N1CCN(C2CC3CCCCC3[NH2+]2)CC1,CC(CC1CCC2CCCCC21)C1CCC(C2CC3CCCCC3C2)CC1
F[C@H]1CC[C@H]2[NH2+][C@@H](N3CCN(CC3)C(=O)C[C@H]3C[NH2+][C@H]4NCCC[C@@H]34)[C@@H](CCNC(=O)C)[C@H]2C1,MAK-UNK-105-10,2585_ACL.0,0,,789.4211195360311,O=C(CC1C[NH2+]C2NCCCC12)N1CCN(C2CC3CCCCC3[NH2+]2)CC1,CC(CC1CCC2CCCCC21)C1CCC(C2CC3CCCCC3C2)CC1
F[C@H]1CC[C@@H]2[NH2+]C[C@H](CCNC(=O)CC)[C@@H]2[C@H]1N1CCN(CC1)C(=O)C[C@H]1C[NH2+][C@H]2NCCC[C@@H]12,MAK-UNK-105-11,2586_ACL2ACR.0,0,,661.1565788704903,O=C(CC1C[NH2+]C2NCCCC12)N1CCN(C2CCCC3[NH2+]CCC32)CC1,CC(CC1CCC2CCCCC21)C1CCC(C2CCCC3CCCC32)CC1
F[C@H]1CC[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2[C@H]1N1CCN(CC1)C(=O)C[C@@H]1C[NH2+][C@@H]2NCCC[C@H]12,MAK-UNK-105-11,2586_ACL.0,0,,1008.2547546371285,O=C(CC1C[NH2+]C2NCCCC12)N1CCN(C2CCCC3[NH2+]CCC32)CC1,CC(CC1CCC2CCCCC21)C1CCC(C2CCCC3CCCC32)CC1
F[C@H]1C[C@@H](N2CCN(CC2)C(=O)C[C@@H]2C[NH2+][C@@H]3NCCC[C@H]23)[C@@H]2[NH2+]C[C@H](CCNC(=O)CC)[C@@H]2C1,MAK-UNK-105-12,2587_ACL2ACR.0,0,,864.8660722000807,O=C(CC1C[NH2+]C2NCCCC12)N1CCN(C2CCCC3CC[NH2+]C32)CC1,CC(CC1CCC2CCCCC21)C1CCC(C2CCCC3CCCC32)CC1
F[C@H]1C[C@H](N2CCN(CC2)C(=O)C[C@H]2C[NH2+][C@H]3NCCC[C@@H]23)[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2C1,MAK-UNK-105-12,2587_ACL.0,0,,938.0214005787476,O=C(CC1C[NH2+]C2NCCCC12)N1CCN(C2CCCC3CC[NH2+]C32)CC1,CC(CC1CCC2CCCCC21)C1CCC(C2CCCC3CCCC32)CC1
F[C@H]1[C@H](C[C@@H]2[NH2+]C[C@H](CCNC(=O)CC)[C@@H]2C1)N1CCN(CC1)C(=O)C[C@H]1C[NH2+][C@@H]2NCCC[C@H]12,MAK-UNK-105-13,2588_ACL2ACR.0,0,,840.1803630676284,O=C(CC1C[NH2+]C2NCCCC12)N1CCN(C2CCC3CC[NH2+]C3C2)CC1,CC(CC1CCC2CCCCC21)C1CCC(C2CCC3CCCC3C2)CC1
F[C@@H]1[C@H](C[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2C1)N1CCN(CC1)C(=O)C[C@@H]1C[NH2+][C@H]2NCCC[C@@H]12,MAK-UNK-105-13,2588_ACL.0,0,,929.1553709910677,O=C(CC1C[NH2+]C2NCCCC12)N1CCN(C2CCC3CC[NH2+]C3C2)CC1,CC(CC1CCC2CCCCC21)C1CCC(C2CCC3CCCC3C2)CC1
Cc1cccc(NC2CCN(CC2)C(=O)C)c1,NIR-THE-0d6-1,2601_NCL.0,2,"x0734,x1380",1759.5526670340396,c1ccc(NC2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
Cc1cccc(NC2CCN(CC2)C(=O)CC)c1,NIR-THE-0d6-1,2601_NCL2ACR.0,0,,1708.9832722325827,c1ccc(NC2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
CC(=O)NCC[C@@H]1C[NH2+][C@@H]2[C@@H](CC3CCN(CC3)C(=O)C)C[C@H](F)C[C@H]12,NIR-THE-0d6-2,2602_NCL.0,0,,1396.7023214886374,C1CC2CC[NH2+]C2C(CC2CCNCC2)C1,C1CCC(CC2CCCC3CCCC32)CC1
CC(=O)NCC[C@H]1C[NH2+][C@@H]2[C@@H](CC3CCN(CC3)C(=O)CC)C[C@@H](F)C[C@H]12,NIR-THE-0d6-2,2602_NCL2ACR.0,0,,1151.885021182948,C1CC2CC[NH2+]C2C(CC2CCNCC2)C1,C1CCC(CC2CCCC3CCCC32)CC1
F[C@H]1C[C@H](CC2CCN(CC2)C(=O)CCl)[C@H]2[NH2+]C[C@@H](CCNC(=O)CC)[C@H]2C1,NIR-THE-0d6-2,2602_ACL2ACR.0,0,,1157.1575974516538,C1CC2CC[NH2+]C2C(CC2CCNCC2)C1,C1CCC(CC2CCCC3CCCC32)CC1
F[C@@H]1C[C@H](CC2CCN(CC2)C(=O)CCl)[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2C1,NIR-THE-0d6-2,2602_ACL.0,0,,1213.7983684320654,C1CC2CC[NH2+]C2C(CC2CCNCC2)C1,C1CCC(CC2CCCC3CCCC32)CC1
CC(=O)NCC[C@H]1C[NH2+][C@@H]2[C@@H](NC3CCN(CC3)C(=O)C)C[C@@H](F)C[C@H]12,NIR-THE-0d6-3,2603_NCL.0,0,,1045.8673645617084,C1CC2CC[NH2+]C2C(NC2CCNCC2)C1,C1CCC(CC2CCCC3CCCC32)CC1
CC(=O)NCC[C@@H]1C[NH2+][C@H]2[C@H](NC3CCN(CC3)C(=O)CC)C[C@H](F)C[C@H]12,NIR-THE-0d6-3,2603_NCL2ACR.0,0,,1279.705691568972,C1CC2CC[NH2+]C2C(NC2CCNCC2)C1,C1CCC(CC2CCCC3CCCC32)CC1
F[C@H]1C[C@@H](NC2CCN(CC2)C(=O)CCl)[C@@H]2[NH2+]C[C@@H](CCNC(=O)CC)[C@H]2C1,NIR-THE-0d6-3,2603_ACL2ACR.0,0,,1290.9459460019898,C1CC2CC[NH2+]C2C(NC2CCNCC2)C1,C1CCC(CC2CCCC3CCCC32)CC1
F[C@@H]1C[C@H](NC2CCN(CC2)C(=O)CCl)[C@@H]2[NH2+]C[C@H](CCNC(=O)C)[C@@H]2C1,NIR-THE-0d6-3,2603_ACL.0,0,,1280.336752011537,C1CC2CC[NH2+]C2C(NC2CCNCC2)C1,C1CCC(CC2CCCC3CCCC32)CC1
NS(=O)(=O)c1ccc2ccc(CC3CCN(CC3)C(=O)C)cc2c1,NIR-THE-0d6-4,2604_NCL.0,0,,1032.481940161443,c1ccc2cc(CC3CCNCC3)ccc2c1,C1CCC(CC2CCC3CCCCC3C2)CC1
NS(=O)(=O)c1ccc2ccc(CC3CCN(CC3)C(=O)CC)cc2c1,NIR-THE-0d6-4,2604_NCL2ACR.0,0,,957.7492646867473,c1ccc2cc(CC3CCNCC3)ccc2c1,C1CCC(CC2CCC3CCCCC3C2)CC1
NS(=O)(=O)c1ccc2ccc(NC3CCN(CC3)C(=O)C)cc2c1,NIR-THE-0d6-5,2605_NCL.0,0,,1592.1987606223745,c1ccc2cc(NC3CCNCC3)ccc2c1,C1CCC(CC2CCC3CCCCC3C2)CC1
NS(=O)(=O)c1ccc2ccc(NC3CCN(CC3)C(=O)CC)cc2c1,NIR-THE-0d6-5,2605_NCL2ACR.0,0,,1275.6610904155352,c1ccc2cc(NC3CCNCC3)ccc2c1,C1CCC(CC2CCC3CCCCC3C2)CC1
CCNc1ncc(cc1CC1CCN(CC1)C(=O)C)C#N,NIR-THE-0d6-6,2606_NCL.0,0,,1308.5376308931545,c1cncc(CC2CCNCC2)c1,C1CCC(CC2CCCCC2)CC1
CCNc1ncc(cc1CC1CCN(CC1)C(=O)CC)C#N,NIR-THE-0d6-6,2606_NCL2ACR.0,0,,1506.9667101238156,c1cncc(CC2CCNCC2)c1,C1CCC(CC2CCCCC2)CC1
CCNc1ncc(cc1NC1CCN(CC1)C(=O)C)C#N,NIR-THE-0d6-7,2607_NCL.0,0,,1188.0193071618714,c1cncc(NC2CCNCC2)c1,C1CCC(CC2CCCCC2)CC1
CCNc1ncc(cc1NC1CCN(CC1)C(=O)CC)C#N,NIR-THE-0d6-7,2607_NCL2ACR.0,0,,1342.3526492933902,c1cncc(NC2CCNCC2)c1,C1CCC(CC2CCCCC2)CC1
Cc1cc(Cl)cc(CC2CCN(CC2)C(=O)C)c1,NIR-THE-0d6-8,2608_NCL.0,7,"x0734,x1334,x1380,x1458,x1412,x1336,x1385",1957.717050436885,c1ccc(CC2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
Cc1cc(Cl)cc(CC2CCN(CC2)C(=O)CC)c1,NIR-THE-0d6-8,2608_NCL2ACR.0,0,,1581.2755260548754,c1ccc(CC2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
CC(=O)N(CCc1ccc(cc1NC(=O)C)C(=O)N1CCSCC1)c1cnccc1C,NIR-THE-ed2-1,190_NCL.0,0,,1452.3167765558014,O=C(c1ccc(CCNc2cccnc2)cc1)N1CCSCC1,CC(C1CCCCC1)C1CCC(CCCC2CCCCC2)CC1
CC(=O)N(CCc1ccc(cc1NC(=O)CC)C(=O)N1CCSCC1)c1cnccc1C,NIR-THE-ed2-1,190_NCL2ACR.0,0,,1536.8396610438904,O=C(c1ccc(CCNc2cccnc2)cc1)N1CCSCC1,CC(C1CCCCC1)C1CCC(CCCC2CCCCC2)CC1
Cc1ccncc1N(CCc1ccc(cc1NC(=O)CCl)C(=O)N1CCSCC1)C(=O)CC,NIR-THE-ed2-1,190_ACL2ACR.0,0,,1377.8479887769195,O=C(c1ccc(CCNc2cccnc2)cc1)N1CCSCC1,CC(C1CCCCC1)C1CCC(CCCC2CCCCC2)CC1
Cc1ccncc1N(CCc1ccc(cc1NC(=O)CCl)C(=O)N1CCSCC1)C(=O)C,NIR-THE-ed2-1,190_ACL.0,0,,1371.2022273304115,O=C(c1ccc(CCNc2cccnc2)cc1)N1CCSCC1,CC(C1CCCCC1)C1CCC(CCCC2CCCCC2)CC1
CCNc1ncc(C#N)c2ccc(cc12)N(C(=O)C)c1cccc(c1)C(=O)N1CCSCC1,NIR-THE-ed2-2,191_NCL.0,0,,1330.9480207986114,O=C(c1cccc(Nc2ccc3ccncc3c2)c1)N1CCSCC1,CC(C1CCCCC1)C1CCCC(CC2CCC3CCCCC3C2)C1
CCNc1ncc(C#N)c2ccc(cc12)N(C(=O)CC)c1cccc(c1)C(=O)N1CCSCC1,NIR-THE-ed2-2,191_NCL2ACR.0,0,,1274.8164629456978,O=C(c1cccc(Nc2ccc3ccncc3c2)c1)N1CCSCC1,CC(C1CCCCC1)C1CCCC(CC2CCC3CCCCC3C2)C1
Fc1ccc(cc1)[C@H]1OCCN([C@H]1Nc1cccnc1)C(=O)C,FOC-CAS-e3a-1,297_NCL.0,2,"x1420,x1392",1878.4962980304433,c1ccc(C2OCCNC2Nc2cccnc2)cc1,C1CCC(CC2CCCCC2C2CCCCC2)CC1
Fc1ccc(cc1)[C@H]1OCCN([C@H]1Nc1cccnc1)C(=O)CC,FOC-CAS-e3a-1,297_NCL2ACR.0,0,,1400.7477363227933,c1ccc(C2OCCNC2Nc2cccnc2)cc1,C1CCC(CC2CCCCC2C2CCCCC2)CC1
Fc1ccc(cc1)[C@H]1OCCN([C@H]1Nc1cnccn1)C(=O)C,FOC-CAS-e3a-2,298_NCL.0,1,x1392,1715.5091068535758,c1ccc(C2OCCNC2Nc2cnccn2)cc1,C1CCC(CC2CCCCC2C2CCCCC2)CC1
Fc1ccc(cc1)[C@H]1OCCN([C@H]1Nc1cnccn1)C(=O)CC,FOC-CAS-e3a-2,298_NCL2ACR.0,0,,1638.3140553396308,c1ccc(C2OCCNC2Nc2cnccn2)cc1,C1CCC(CC2CCCCC2C2CCCCC2)CC1
CC(=O)c1ccc(C)c(c1)S(=O)(=O)N1CCN(CC1)C(=O)N(C(=O)CC)C1=CNCC=C1C,SEL-UNI-c5c-1,595_ACL2ACR.0,0,,907.3861666570378,O=C(NC1=CNCC=C1)N1CCN(S(=O)(=O)c2ccccc2)CC1,CC(CC1CCCCC1)C1CCC(C(C)(C)C2CCCCC2)CC1
CC(=O)c1ccc(C)c(c1)S(=O)(=O)N1CCN(CC1)C(=O)N(C(=O)C)C1=CNCC=C1C,SEL-UNI-c5c-1,595_ACL.0,0,,1218.8379110862625,O=C(NC1=CNCC=C1)N1CCN(S(=O)(=O)c2ccccc2)CC1,CC(CC1CCCCC1)C1CCC(C(C)(C)C2CCCCC2)CC1
Cc1cc(ccc1Cl)S(=O)(=O)N1CCN(CC1)C(=O)N(C(=O)CC)C1=CNCC=C1C,SEL-UNI-c5c-2,596_ACL2ACR.0,0,,1355.8547643462316,O=C(NC1=CNCC=C1)N1CCN(S(=O)(=O)c2ccccc2)CC1,CC(CC1CCCCC1)C1CCC(C(C)(C)C2CCCCC2)CC1
CC1=CCNC=C1N(C(=O)C)C(=O)N1CCN(CC1)S(=O)(=O)c1ccc(Cl)c(C)c1,SEL-UNI-c5c-2,596_ACL.0,0,,1300.3924971490333,O=C(NC1=CNCC=C1)N1CCN(S(=O)(=O)c2ccccc2)CC1,CC(CC1CCCCC1)C1CCC(C(C)(C)C2CCCCC2)CC1
CCC(=O)Nc1cnccc1CCNC(=O)NC1CCCCC1,PET-SGC-c42-1,618_ACL2ACR.0,0,,1056.3586153909423,O=C(NCCc1ccncc1)NC1CCCCC1,CC(CCCC1CCCCC1)CC1CCCCC1
CC(=O)Nc1cnccc1CCNC(=O)NC1CCCCC1,PET-SGC-c42-1,618_ACL.0,0,,1325.960073479305,O=C(NCCc1ccncc1)NC1CCCCC1,CC(CCCC1CCCCC1)CC1CCCCC1
[NH3+]C[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@H]([NH2+]2)[C@H]1CCCN(C1)C(=O)C,HAR-NEW-972-1,1178_NCL.0,0,,1165.3005316940025,C1CCC2[NH2+]C(C3CCCNC3)CC2C1,C1CCC(C2CC3CCCCC3C2)CC1
[NH3+]C[C@@H]1CC[C@H]2[C@H](C1)C[C@@H]([NH2+]2)[C@H]1CCCN(C1)C(=O)CC,HAR-NEW-972-1,1178_NCL2ACR.0,0,,1230.4430828704676,C1CCC2[NH2+]C(C3CCCNC3)CC2C1,C1CCC(C2CC3CCCCC3C2)CC1
[NH3+]C[C@@H]1CCc2c(C1)sc(n2)[C@H]1CCCN(C1)C(=O)C,HAR-NEW-972-2,1179_NCL.0,0,,1429.6362466797273,C1CCc2sc(C3CCCNC3)nc2C1,C1CCC(C2CC3CCCCC3C2)CC1
[NH3+]C[C@@H]1CCc2c(C1)sc(n2)[C@H]1CCCN(C1)C(=O)CC,HAR-NEW-972-2,1179_NCL2ACR.0,0,,1294.3853373525776,C1CCc2sc(C3CCCNC3)nc2C1,C1CCC(C2CC3CCCCC3C2)CC1
Cc1ccc(cc1)N([C@@H]1CS(=O)(=O)C=C1)C(=O)N(C(=O)CC)C1=CNCC=C1C,SEL-UNI-842-1,1354_ACL2ACR.0,0,,1057.6875330350751,O=C(NC1=CNCC=C1)N(c1ccccc1)C1C=CS(=O)(=O)C1,CC(CC1CCCCC1)C(C1CCCCC1)C1CCC(C)(C)C1
Cc1ccc(cc1)N([C@@H]1CS(=O)(=O)C=C1)C(=O)N(C(=O)C)C1=CNCC=C1C,SEL-UNI-842-1,1354_ACL.0,0,,1880.8969603019034,O=C(NC1=CNCC=C1)N(c1ccccc1)C1C=CS(=O)(=O)C1,CC(CC1CCCCC1)C(C1CCCCC1)C1CCC(C)(C)C1
CC1=CCNC=C1N(C(=O)CC)C(=O)c1cccnc1Cl,SEL-UNI-842-2,1355_ACL2ACR.0,0,,1781.1576095071514,O=C(NC1=CNCC=C1)c1cccnc1,CC(CC1CCCCC1)C1CCCCC1
CC1=CCNC=C1N(C(=O)C)C(=O)c1cccnc1Cl,SEL-UNI-842-2,1355_ACL.0,3,"x0734,x1392,x1336",2094.29730232086,O=C(NC1=CNCC=C1)c1cccnc1,CC(CC1CCCCC1)C1CCCCC1
CC1=CCNC=C1N(C(=O)CC)C(=O)NC1CC1,SEL-UNI-842-3,1356_ACL2ACR.0,0,,1686.1738818380045,O=C(NC1=CNCC=C1)NC1CC1,CC(CC1CCCCC1)CC1CC1
CC1=CCNC=C1N(C(=O)C)C(=O)NC1CC1,SEL-UNI-842-3,1356_ACL.0,2,"x1420,x1392",2096.408526554815,O=C(NC1=CNCC=C1)NC1CC1,CC(CC1CCCCC1)CC1CC1
Cc1ccncc1N(C(=O)CC)C(=O)N1CCN(CC1)c1ccccc1,SEL-UNI-842-4,1357_ACL2ACR.0,0,,1570.5931692748434,O=C(Nc1cccnc1)N1CCN(c2ccccc2)CC1,CC(CC1CCCCC1)C1CCC(C2CCCCC2)CC1
Cc1ccncc1N(C(=O)C)C(=O)N1CCN(CC1)c1ccccc1,SEL-UNI-842-4,1357_ACL.0,0,,1580.8482107490295,O=C(Nc1cccnc1)N1CCN(c2ccccc2)CC1,CC(CC1CCCCC1)C1CCC(C2CCCCC2)CC1
CCC(=O)Nc1cnccc1C(=O)N1CCN(CC1)S(=O)(=O)c1cscc1,MAK-UNK-726-1,1514_ACL2ACR.0,0,,1044.8757842317252,O=C(c1ccncc1)N1CCN(S(=O)(=O)c2ccsc2)CC1,CC(C1CCCCC1)C1CCC(C(C)(C)C2CCCC2)CC1
CC(=O)Nc1cnccc1C(=O)N1CCN(CC1)S(=O)(=O)c1cscc1,MAK-UNK-726-1,1514_ACL.0,1,x1351,1263.9715599785122,O=C(c1ccncc1)N1CCN(S(=O)(=O)c2ccsc2)CC1,CC(C1CCCCC1)C1CCC(C(C)(C)C2CCCC2)CC1
CCC(=O)Nc1cnccc1CC(=O)N1CCN(CC1)S(=O)(=O)c1cscc1,MAK-UNK-726-2,1515_ACL2ACR.0,0,,939.3274527779973,O=C(Cc1ccncc1)N1CCN(S(=O)(=O)c2ccsc2)CC1,CC(CC1CCCCC1)C1CCC(C(C)(C)C2CCCC2)CC1
CC(=O)Nc1cnccc1CC(=O)N1CCN(CC1)S(=O)(=O)c1cscc1,MAK-UNK-726-2,1515_ACL.0,0,,1325.5170032146546,O=C(Cc1ccncc1)N1CCN(S(=O)(=O)c2ccsc2)CC1,CC(CC1CCCCC1)C1CCC(C(C)(C)C2CCCC2)CC1
Cc1ccncc1NC(=O)CNc1ccc(NC(=O)CC)cc1,GAB-REV-70c-21,1578_ACL2ACR.0,0,,822.8691676705403,O=C(CNc1ccccc1)Nc1cccnc1,CC(CCC1CCCCC1)CC1CCCCC1
Cc1ccncc1NC(=O)CNc1ccc(NC(=O)C)cc1,GAB-REV-70c-21,1578_ACL.0,0,,652.873327373621,O=C(CNc1ccccc1)Nc1cccnc1,CC(CCC1CCCCC1)CC1CCCCC1
Oc1ccc(O)c(c1)[C@H]1CN(Cc2cccc(Cl)c2)CCN(C1)C(=O)C,AVI-UNI-70b-1,1581_NCL.0,0,,1558.4077941129333,c1ccc(CN2CCNCC(c3ccccc3)C2)cc1,C1CCC(CC2CCCCC(C3CCCCC3)C2)CC1
Oc1ccc(O)c(c1)[C@H]1CN(Cc2cccc(Cl)c2)CCN(C1)C(=O)CC,AVI-UNI-70b-1,1581_NCL2ACR.0,1,x1336,1664.64608110813,c1ccc(CN2CCNCC(c3ccccc3)C2)cc1,C1CCC(CC2CCCCC(C3CCCCC3)C2)CC1
Oc1ccc(O)c(CN2CCN(C[C@@H](C2)c2cc(O)ccc2O)C(=O)C)c1,AVI-UNI-70b-2,1582_NCL.0,2,"x1420,x1392",2029.8737222061688,c1ccc(CN2CCNCC(c3ccccc3)C2)cc1,C1CCC(CC2CCCCC(C3CCCCC3)C2)CC1
CCC(=O)Nc1cncc2c1CC[NH2+]C2,KIM-UNI-60f-1,1785_ACL2ACR.0,0,,723.0308667955078,c1cc2c(cn1)C[NH2+]CC2,C1CCC2CCCCC2C1
CC(=O)Nc1cncc2c1CC[NH2+]C2,KIM-UNI-60f-1,1785_ACL.0,0,,840.7396143114253,c1cc2c(cn1)C[NH2+]CC2,C1CCC2CCCCC2C1
CS(=O)(=O)NCC[C@@H]1[C@@H]2[NH2+]C[C@H](CCNC(=O)CC)[C@@H]2C[C@H](Cl)C1,BEN-DND-362-8,2196_ACL2ACR.0,0,,1414.3889379986554,C1CCC2[NH2+]CCC2C1,C1CCC2CCCC2C1
CS(=O)(=O)NCC[C@@H]1[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2C[C@@H](Cl)C1,BEN-DND-362-8,2196_ACL.0,0,,1460.325666838127,C1CCC2[NH2+]CCC2C1,C1CCC2CCCC2C1
Nc1cncc(NC(=O)CC)c1,DAN-PUR-19f-1,2489_ACL2ACR.0,0,,1514.0246890288845,c1ccncc1,C1CCCCC1
Nc1cncc(NC(=O)C)c1,DAN-PUR-19f-1,2489_ACL.0,3,"x0786,x1478,x1384",1485.3819549632108,c1ccncc1,C1CCCCC1
CC(=O)N(C(=O)C)c1cncc(N)c1,DAN-PUR-19f-2,2490_NCL.0,7,"x1420,x0734,x1334,x1392,x1412,x1077,x1385",2115.74857677006,c1ccncc1,C1CCCCC1
CC(=O)N(C(=O)CC)c1cncc(N)c1,DAN-PUR-19f-2,2490_NCL2ACR.0,2,"x0107,x1093",1341.616656237098,c1ccncc1,C1CCCCC1
Nc1cncc(c1)N(C(=O)CCl)C(=O)CC,DAN-PUR-19f-2,2490_ACL2ACR.0,1,x1412,1848.1811485532864,c1ccncc1,C1CCCCC1
Nc1cncc(c1)N(C(=O)C)C(=O)CCl,DAN-PUR-19f-2,2490_ACL.0,5,"x1420,x0734,x1392,x1412,x1385",2159.0744665037205,c1ccncc1,C1CCCCC1
CCC(=O)Nc1cnccc1c1ncccc1NC(=O)Nc1ccccc1,MAK-UNK-129-1,2553_ACL2ACR.0,0,,822.0348983233342,O=C(Nc1ccccc1)Nc1cccnc1-c1ccncc1,CC(CC1CCCCC1)CC1CCCCC1C1CCCCC1
CC(=O)Nc1cnccc1c1ncccc1NC(=O)Nc1ccccc1,MAK-UNK-129-1,2553_ACL.0,0,,1179.9627072897792,O=C(Nc1ccccc1)Nc1cccnc1-c1ccncc1,CC(CC1CCCCC1)CC1CCCCC1C1CCCCC1
CCC(=O)Nc1cnccc1c1cccc(NC(=O)Nc2cccnc2)c1,MAK-UNK-129-2,2554_ACL2ACR.0,0,,1490.9267617875046,O=C(Nc1cccnc1)Nc1cccc(-c2ccncc2)c1,CC(CC1CCCCC1)CC1CCCC(C2CCCCC2)C1
CC(=O)Nc1cnccc1c1cccc(NC(=O)Nc2cccnc2)c1,MAK-UNK-129-2,2554_ACL.0,0,,1474.4262086085096,O=C(Nc1cccnc1)Nc1cccc(-c2ccncc2)c1,CC(CC1CCCCC1)CC1CCCC(C2CCCCC2)C1
CCC(=O)Nc1cnccc1c1ccc(NC(=O)Nc2cccnc2)cc1,MAK-UNK-129-3,2555_ACL2ACR.0,0,,1315.9360124169534,O=C(Nc1ccc(-c2ccncc2)cc1)Nc1cccnc1,CC(CC1CCCCC1)CC1CCC(C2CCCCC2)CC1
CC(=O)Nc1cnccc1c1ccc(NC(=O)Nc2cccnc2)cc1,MAK-UNK-129-3,2555_ACL.0,0,,1320.2177907972712,O=C(Nc1ccc(-c2ccncc2)cc1)Nc1cccnc1,CC(CC1CCCCC1)CC1CCC(C2CCCCC2)CC1
CCC(=O)Nc1cnccc1c1ccccc1NC(=O)Nc1cccnc1,MAK-UNK-129-5,2557_ACL2ACR.0,0,,925.1529656628096,O=C(Nc1cccnc1)Nc1ccccc1-c1ccncc1,CC(CC1CCCCC1)CC1CCCCC1C1CCCCC1
CC(=O)Nc1cnccc1c1ccccc1NC(=O)Nc1cccnc1,MAK-UNK-129-5,2557_ACL.0,0,,1566.739467714374,O=C(Nc1cccnc1)Nc1ccccc1-c1ccncc1,CC(CC1CCCCC1)CC1CCCCC1C1CCCCC1
CCC(=O)Nc1cnccc1c1ccncc1NC(=O)Nc1ccccc1,MAK-UNK-129-6,2558_ACL2ACR.0,0,,1705.8932924002756,O=C(Nc1ccccc1)Nc1cnccc1-c1ccncc1,CC(CC1CCCCC1)CC1CCCCC1C1CCCCC1
CC(=O)Nc1cnccc1c1ccncc1NC(=O)Nc1ccccc1,MAK-UNK-129-6,2558_ACL.0,0,,1622.048828030029,O=C(Nc1ccccc1)Nc1cnccc1-c1ccncc1,CC(CC1CCCCC1)CC1CCCCC1C1CCCCC1
CCC(=O)Nc1cnccc1c1cncc(NC(=O)Nc2ccccc2)c1,MAK-UNK-129-7,2559_ACL2ACR.0,0,,1070.2501525291802,O=C(Nc1ccccc1)Nc1cncc(-c2ccncc2)c1,CC(CC1CCCCC1)CC1CCCC(C2CCCCC2)C1
CC(=O)Nc1cnccc1c1cncc(NC(=O)Nc2ccccc2)c1,MAK-UNK-129-7,2559_ACL.0,0,,1502.0240014703365,O=C(Nc1ccccc1)Nc1cncc(-c2ccncc2)c1,CC(CC1CCCCC1)CC1CCCC(C2CCCCC2)C1
CCC(=O)Nc1cnccc1c1ccc(NC(=O)Nc2ccccc2)cn1,MAK-UNK-129-8,2560_ACL2ACR.0,0,,1301.3664193304285,O=C(Nc1ccccc1)Nc1ccc(-c2ccncc2)nc1,CC(CC1CCCCC1)CC1CCC(C2CCCCC2)CC1
CC(=O)Nc1cnccc1c1ccc(NC(=O)Nc2ccccc2)cn1,MAK-UNK-129-8,2560_ACL.0,0,,1011.4755199718944,O=C(Nc1ccccc1)Nc1ccc(-c2ccncc2)nc1,CC(CC1CCCCC1)CC1CCC(C2CCCCC2)CC1
Oc1ccc([C@@H]2CN(CCN2)C(=O)C)c(NC(=O)Nc2cc(CCCC(=O)O)cnc2)c1,JAN-LUN-04a-1,2694_NCL.0,0,,1479.6524633785962,O=C(Nc1cccnc1)Nc1ccccc1C1CNCCN1,CC(CC1CCCCC1)CC1CCCCC1C1CCCCC1
